"","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"0",0.0294156036784337,0.242163551863938,0.0521427865124098,0,0.00586571739345397,0,0,0,0.669993078216157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000419262335607634
"1",0.0247702915744383,0.00035033520709588,0.0773364969664156,0.184332054079017,0.00899724509132602,0.03738235902989,0.0329076229756199,0,0.0220950045384334,0.387136328168543,0.11228243387423,0,0.00220551937194452,0,0,0,0.109638995493415,0,0,0,0,0,0,0,0.000565313629631989
"2",0.0200507614213198,0.0441116751269036,0.0471573604060914,0.101243654822335,0.0307360406091371,0.0978172588832487,0.00380710659898477,0,0.00616751269035533,0.0130456852791878,0.356802030456853,0,0.271979695431472,0,0,0,0.00606598984771574,0,0,0,0,0,0,0,0.00101522842639594
"3",0.0262818605573738,6.61178881946511e-05,0.0127607524215677,0.036860722668518,0.0059506099375186,0.026711626830639,0.0592416278224074,0.162021885020992,0.000462825217362557,0.0062150814902972,0.00476048795001488,0.317993983272174,0.00191741875764488,0.0980528281926675,0.13164071539555,0,0.000198353664583953,0.00836391285662336,0.0105458031670468,0,0.0871103176964528,0,0,0,0.00284306919237
"4",0.0351880741896343,0.173166926677067,0.0494019760790432,0,0.00554688854220836,0.108857687640839,0.000173340266944011,0,0.22343560409083,0.00502686774137632,0.000866701334720055,0,0.392095683827353,0,0,0,0.00450684694054429,0,0,0,0,0,0,0,0.00173340266944011
"5",0.0263274926621009,0.000355776927866228,0.0250822734145691,0.139464555723561,0.00675976162945833,0.0346882504669572,0.0734679356043761,0.0829849684247976,0.00106733078359868,0.158587565596371,0.0455394467668772,0.0211687272080406,0.00693765009339144,0.234723828159744,0.0448278929111447,0,0.0798719203059682,0.00391354620652851,0.00364671351062884,0,0.00907231166058881,0,0,0,0.00151205194343147
"6",0.0219126200459894,0.048288921953199,0.0526173407277154,0.00852157446232923,0.0170431489246585,0.0936020559989179,0.00568104964155282,0.137427296090897,0.00311105099418369,0.00216420938725822,0.0918436358717706,0.00635736507507101,0.151765183281482,0.00716894359529284,0.340727715406466,0.000135263086703639,0.00338157716759096,0,0.00216420938725822,0,0.00365210334099824,0,0,0,0.00243473556066549
"7",0.0262645914396887,0,0.0147130350194553,0.0441391050583658,0.00583657587548638,0.0214007782101167,0.0545963035019455,0.166950389105058,0.000486381322957198,0.00243190661478599,0.00328307392996109,0.0701605058365759,0.00279669260700389,0.0977626459143969,0.040977626459144,0.320403696498055,0.0001215953307393,0.0014591439688716,0.00328307392996109,0.00583657587548638,0.07465953307393,0.00364785992217899,0.0268725680933852,0,0.0119163424124514
"8",0,0,0,0,0,0,0,0,0.0266229958062696,0.241250152147212,0.0488558529649342,0,0.00523386409657752,0,0,0,0.677680280614785,0,0,0,0,0,0,0,0.000356854370221194
"9",0,0,0,0,0,0,0,0,0.0252221071564833,0.000327028942061372,0.084639178067259,0.189363383659454,0.00985174687959884,0.0396386330190222,0.0304205047146672,1.36262059192239e-05,0.0251880416416853,0.398007848694609,0.077669373739576,0,0.00236414672698534,0,0,0,0.117294380552679
"10",0,0,0,0,0,0,0,0,0.0226993313142823,0.0538996671564365,0.049251851629734,0.140993732945516,0.0467180425200156,0.0667186422381481,0.00323847791537977,0,0.01164952472338,0.00938558877327656,0.408468020030586,0,0.177876398092896,0,0,0,0.00910072266034964
"11",0,0,0,0,0,0,0,0,0.0253438077972495,0.000238055998095552,0.0158581918731345,0.0473182076214543,0.00633595194931238,0.0351590397187277,0.0629017194967862,0.148217326814261,0.000604295995165632,0.00699518394403853,0.00752623193979014,0.349594389203245,0.0022706879818345,0.0930066472559468,0.0692010474463916,0,0.129429214964566
"12",0,0,0,0,0,0,0,0,0.0352074482509265,0.17056856187291,0.0482238090933743,0,0.00682455030281117,0.14729277772756,0.000135587092108831,0,0.212103407755582,0.0206092380005423,0.00569465786857091,0,0.341317906535298,0,0,0,0.0120220555003164
"13",0,0,0,0,0,0,0,0,0.022411003236246,0.000485436893203883,0.0297330097087379,0.134425566343042,0.00728155339805825,0.0355582524271845,0.072168284789644,0.0787621359223301,0.00113268608414239,0.159506472491909,0.0624190938511327,0.0163834951456311,0.00983009708737864,0.212297734627832,0.026537216828479,0,0.131067961165049
"14",0,0,0,0,0,0,0,0,0.0160456894207234,0.0516725591514822,0.0467228719064455,0.00658145227087299,0.0175686701115039,0.0765297797117215,0.00511286374762034,0.24046777264074,0.00364427522436769,0.00462333423986946,0.0838183301604569,0.00902909980962741,0.126189828664672,0.0223007886864292,0.275061191188469,0,0.0146314930649986
"15",0,0,0,0,0,0,0,0,0.0245163195982868,9.84591148525575e-05,0.0135381282922267,0.0444050607985034,0.00669521980997391,0.0258455176487963,0.0515433466253138,0.158174568010634,0.000639984246541624,0.00310146211785556,0.00379067592182346,0.0781273076355044,0.00167380495249348,0.0926500270762566,0.0479495889331955,0.298380347560675,0.148870181657067
"16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0263173501247144,0.246773996616141,0.0478938096317873,0,0.00456297640020233,0,0,0,0.674451867227155
"17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0244127005619119,0.000771782546882405,0.116281903730282,0.170259291855663,0.0107034053212376,0.0432130526030736,0.0193487238507887,0,0.61500913953016
"18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0211434069393137,0.0783969021345338,0.0558518536116027,0.165975744473612,0.0387470749640681,0.0302540772328269,0.000380106192167437,0,0.609250834451875
"19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0231106563367929,0.000482385616137992,0.0231252740827364,0.0499196023973103,0.00825902645812016,0.047829264727379,0.0535009501534863,0.122379769039614,0.671393071188423
"20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0350282485875706,0.130538209931609,0.0408861135890574,0,0.00502527505203687,0.164466250371692,0,0,0.624055902468034
"21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021090210902109,0.001080010800108,0.036150361503615,0.0996909969099691,0.00885008850088501,0.039390393903939,0.0858308583085831,0.0955209552095521,0.61239612396124
"22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0197247055484603,0.0711886854926446,0.0494300175015373,0.000189205808618325,0.0177853460101225,0.0270564306324204,0.000709521782318717,0.209592734496949,0.604323352726929
"23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0239585841560318,0.000441447949273617,0.0252026647403483,0.0501244080584317,0.00850790593145517,0.0427803194477887,0.0412553174412072,0.115177783128662,0.692551569146801
"24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
