"","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"0",0.0431134769274157,0.271953326047873,0.0571262382345683,0,0.00442415482779286,0,0,0,0.622730637712835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000652166249515282
"1",0.0384562654236359,0.000479846449136276,0.0921305182341651,0.211406635590897,0.00918563202632301,0.0449684672333425,0.0362626816561557,0,0.0191938579654511,0.372018097066082,0.0651905675897998,0,0.00233068275294763,0,0,0,0.107279956128325,0,0,0,0,0,0,0,0.00109679188374006
"2",0.0318209813180045,0.0550195031820981,0.0490659002258263,0.151714227058099,0.0351057277766372,0.0851981112707863,0.00328474645863272,0,0.00472182303428454,0.00800656949291727,0.337097105317183,0,0.233422295216588,0,0,0,0.00431122972695545,0,0,0,0,0,0,0,0.00123177992198727
"3",0.0455907534246575,0.000214041095890411,0.0186215753424658,0.0473030821917808,0.0057791095890411,0.0383133561643836,0.0723458904109589,0.171875,0.000856164383561644,0.00513698630136986,0.0057791095890411,0.291095890410959,0.00235445205479452,0.113013698630137,0.067208904109589,0,0.000214041095890411,0.00599315068493151,0.0107020547945205,0,0.0943921232876712,0,0,0,0.00321061643835616
"4",0.0360824742268041,0.185567010309278,0.0502577319587629,0,0.00128865979381443,0.158505154639175,0,0,0.217783505154639,0.00515463917525773,0,0,0.342783505154639,0,0,0,0,0,0,0,0,0,0,0,0.00257731958762887
"5",0.0365535248041775,0.000522193211488251,0.0339425587467363,0.132114882506527,0.00574412532637076,0.0485639686684073,0.0840731070496084,0.101827676240209,0.0010443864229765,0.15822454308094,0.0391644908616188,0.0156657963446475,0.00731070496083551,0.204699738903394,0.025065274151436,0,0.0908616187989556,0.00156657963446475,0.0031331592689295,0,0.00835509138381201,0,0,0,0.00156657963446475
"6",0.0276046304541407,0.0650044523597507,0.04986642920748,0.00801424755120214,0.0133570792520036,0.07479964381122,0.00267141585040071,0.187889581478183,0.00356188780053428,0.00178094390026714,0.0845948352626892,0.00712377560106857,0.184327693677649,0.00356188780053428,0.275155832591273,0,0.00356188780053428,0,0.00267141585040071,0,0.00267141585040071,0,0,0,0.00178094390026714
"7",0.0363101079489696,0,0.0196270853778214,0.0618253189401374,0.00392541707556428,0.0294406280667321,0.0500490677134446,0.166830225711482,0,0.00392541707556428,0.00294406280667321,0.0647693817468106,0.00392541707556428,0.113837095191364,0.0402355250245339,0.282630029440628,0,0.00294406280667321,0.00490677134445535,0.00588812561334642,0.0716388616290481,0.00294406280667321,0.0245338567222767,0,0.00686947988223749
"8",0,0,0,0,0,0,0,0,0.0396607060981201,0.273651230322482,0.0535941718885323,0,0.00453410769779408,0,0,0,0.628050333689949,0,0,0,0,0,0,0,0.00050945030312293
"9",0,0,0,0,0,0,0,0,0.0375193217480912,0.000281043608599934,0.106093962246475,0.207175980139585,0.00978968569956438,0.045903789404656,0.0307274345402595,0,0.0230455759051946,0.362124689681016,0.0580823457773198,0,0.00309147969459928,0,0,0,0.11616469155464
"10",0,0,0,0,0,0,0,0,0.0315023427375137,0.0654969594257801,0.0494467151829329,0.208154720366863,0.0498454790150533,0.0550294088326189,0.00189412820257203,0,0.0125610607117934,0.007476821852258,0.350214335559765,0,0.161100588176652,0,0,0,0.00727743993619779
"11",0,0,0,0,0,0,0,0,0.0362073823612285,0.000422654268808115,0.0214144829529445,0.0542406311637081,0.00521273598196675,0.0401521555367709,0.0677655677655678,0.169766131304593,0.000563539025077487,0.00760777683854607,0.0084530853761623,0.313468582699352,0.00183150183150183,0.0893209354747816,0.0566356720202874,0,0.126937165398704
"12",0,0,0,0,0,0,0,0,0.0446035242290749,0.164372246696035,0.0487334801762115,0,0.00412995594713656,0.207323788546255,0,0,0.213656387665198,0.0173458149779736,0.00440528634361234,0,0.286068281938326,0,0,0,0.00936123348017621
"13",0,0,0,0,0,0,0,0,0.0359066427289048,0.000299222022740874,0.0374027528426092,0.129862357869539,0.00598444045481747,0.0409934171154997,0.0769000598444046,0.102932375822861,0.000897666068222621,0.156493117893477,0.0625374027528426,0.0113704368641532,0.00867743865948534,0.1918013165769,0.0161579892280072,0,0.121783363255536
"14",0,0,0,0,0,0,0,0,0.0202464788732394,0.0576584507042254,0.0404929577464789,0.00528169014084507,0.0162852112676056,0.0607394366197183,0.00572183098591549,0.34419014084507,0.00220070422535211,0.00572183098591549,0.0801056338028169,0.00572183098591549,0.117077464788732,0.0158450704225352,0.20862676056338,0,0.0140845070422535
"15",0,0,0,0,0,0,0,0,0.0360122968818621,0.00043917435221783,0.020641194554238,0.0452349582784365,0.00351339481774264,0.0346947738252086,0.0628019323671498,0.16600790513834,0.000878348704435661,0.0043917435221783,0.0043917435221783,0.0711462450592885,0.00131752305665349,0.102766798418972,0.0456741326306544,0.258673693456302,0.141414141414141
"16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0387111379414428,0.277995774222759,0.0515896971526311,0,0.00332025354663447,0,0,0,0.628383137136533
"17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0356456222395427,0.000883346323720447,0.135723564562224,0.191945959989608,0.00976877110937906,0.0486360093530787,0.0190179267342167,0,0.558378799688231
"18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0290351668169522,0.0848512173128945,0.0527502254283138,0.24165915238954,0.036429215509468,0.0254283137962128,0.00018034265103697,0,0.529666366095582
"19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0341733737960153,0.00131943528169943,0.0275761973875181,0.0504024277609183,0.00633328935215728,0.0583190394511149,0.0569996041694155,0.151603113867265,0.613273518933896
"20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0467716176135067,0.12890714122747,0.0458590006844627,0,0.00342231348391513,0.220853296828656,0,0,0.55418663016199
"21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0263488080301129,0.00100376411543287,0.045922208281054,0.0978670012547051,0.00853199498117942,0.0429109159347553,0.0925972396486826,0.129736511919699,0.555081555834379
"22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028961522548614,0.0678527099710385,0.0455109640049648,0,0.0157219693835333,0.0190318576748035,0.00124120810922631,0.300786098469177,0.520893669838643
